1	33081	0
1	47596	0
1	47756	0
1	47874	0
1	48179	0
1	50070	0
1	50074	0
1	50417	0
1	50433	0
1	50617	0
1	50978	0
1	50980	0
1	51083	0
1	51166	0
1	51281	0
1	51283	0
1	53467	0
1	53785	0
1	54517	0
1	55600	0
1	56183	0
1	56439	0
1	57098	0
1	58090	0
1	58156	0
1	58309	0
1	58920	0
1	60647	0
1	60932	0
1	60982	0
1	61018	0
1	61335	0
1	61366	0
1	61717	0
1	61762	0
1	62059	0
1	62073	0
1	62083	0
1	62536	0
1	62761	0
1	62995	0
1	63569	0
1	63680	0
1	63734	0
1	64042	0
1	64598	0
1	65090	0
1	66332	0
1	66709	0
1	66752	0
1	67109	0
1	67334	0
1	67865	0
1	67912	0
1	68423	0
1	68907	0
1	68967	0
1	69103	0
1	73225	0
1	73450	0
1	74038	0
1	76351	0
1	76399	0
1	77060	0
1	77959	0
1	78349	0
1	79634	0
1	80009	0
1	80087	0
1	80242	0
1	80483	0
1	80530	0
1	80545	0
1	80800	0
1	80854	0
1	80896	0
1	80932	0
1	80995	0
1	81139	0
1	81423	0
1	81625	0
1	82356	0
1	82980	0
1	83205	0
1	83256	0
1	83391	0
1	83847	0
1	83907	0
1	84952	0
1	85655	0
1	86399	0
1	86829	0
1	86896	0
1	86946	0
1	86950	0
1	86959	0
1	86995	0
1	87999	0
1	88131	0
1	88311	0
1	88341	0
1	88356	0
1	88818	0
1	89100	0
1	89307	0
1	90122	0
1	90400	0
1	92231	0
1	92466	0
1	92469	0
1	92507	0
1	92512	0
1	92517	0
1	92670	0
1	92793	0
1	92805	0
1	93282	0
1	93336	0
1	95434	0
1	103971	0
1	115216	0
1	115221	0
1	115239	0
1	115275	0
1	115307	0
1	115362	0
1	115417	0
1	116294	0
1	116299	0
1	116304	0
1	116322	0
1	116324	0
1	116436	0
1	116632	0
1	117977	0
1	118592	0
1	118799	0
1	118808	0
1	120750	0
1	121012	0
1	121192	0
1	121201	0
1	121237	0
1	121239	0
1	121262	0
1	121351	0
1	122156	0
1	122659	0
1	124692	0
1	124702	0
1	125043	0
1	125299	0
1	125563	0
1	125629	0
1	126690	0
1	126824	0
1	127183	0
1	128144	0
1	128503	0
1	128504	0
1	128889	0
1	129139	0
1	129224	0
1	129437	0
1	129450	0
1	129480	0
1	129667	0
1	129746	0
1	129823	0
1	130004	0
1	130378	0
1	130525	0
1	130932	0
1	130952	0
1	130995	0
1	131883	0
1	132343	0
1	159147	0
1	159635	0
1	160025	0
1	160075	0
1	160659	0
1	160780	0
1	160848	0
1	160904	0
1	160998	0
1	161115	0
1	161223	0
1	161227	0
1	161269	0
1	161291	0
1	161336	0
1	161407	0
1	161445	0
1	161779	0
1	162011	0
1	162117	0
1	162251	0
1	162485	0
1	162541	0
1	162552	0
1	162565	0
1	162790	0
1	162973	0
1	163039	0
1	163140	0
1	163283	0
1	163319	0
1	163525	0
1	163564	0
1	163725	0
1	163910	0
1	163911	0
1	163960	0
1	164021	0
1	164054	0
1	164062	0
1	164063	0
1	164075	0
1	164080	0
1	164089	0
1	164106	0
1	164215	0
1	164222	0
1	164239	0
1	164253	0
1	164267	0
1	164272	0
1	164688	0
1	164965	0
1	165284	0
1	165330	0
1	165418	0
1	165535	0
1	165638	0
1	166087	0
1	166946	0
1	167232	0
1	167381	0
1	168158	0
1	168240	0
1	168249	0
1	169592	0
1	169676	0
1	169758	0
1	169858	0
1	170021	0
1	170061	0
1	170153	0
1	170697	0
1	170884	0
1	171509	0
1	171652	0
1	171673	0
1	171750	0
1	171874	0
1	172030	0
1	172384	0
1	172456	0
1	172939	0
1	173821	0
1	174089	0
1	174314	0
1	174616	0
1	174625	0
1	174739	0
1	174740	0
1	175045	0
1	175493	0
1	175777	0
1	175956	0
1	176309	0
1	176324	0
1	176622	0
1	178226	0
1	182012	0
1	182905	0
1	183031	0
1	183261	0
1	183880	0
