1	33081
1	47596
1	47756
1	47874
1	48179
1	50070
1	50074
1	50417
1	50433
1	50617
1	50978
1	50980
1	51083
1	51166
1	51281
1	51283
1	53467
1	53785
1	54517
1	55600
1	56183
1	56439
1	57098
1	58090
1	58156
1	58309
1	58920
1	60647
1	60932
1	60982
1	61018
1	61335
1	61366
1	61717
1	61762
1	62059
1	62073
1	62083
1	62536
1	62761
1	62995
1	63569
1	63680
1	63734
1	64042
1	64598
1	65090
1	66332
1	66709
1	66752
1	67109
1	67334
1	67865
1	67912
1	68423
1	68907
1	68967
1	69103
1	73225
1	73450
1	74038
1	76351
1	76399
1	77060
1	77959
1	78349
1	79634
1	80009
1	80087
1	80242
1	80483
1	80530
1	80545
1	80800
1	80854
1	80896
1	80932
1	80995
1	81139
1	81423
1	81625
1	82356
1	82980
1	83205
1	83256
1	83391
1	83847
1	83907
1	84952
1	85655
1	86399
1	86829
1	86896
1	86946
1	86950
1	86959
1	86995
1	87999
1	88131
1	88311
1	88341
1	88356
1	88818
1	89100
1	89307
1	90122
1	90400
1	92231
1	92466
1	92469
1	92507
1	92512
1	92517
1	92670
1	92793
1	92805
1	93282
1	93336
1	95434
1	103971
1	115216
1	115221
1	115239
1	115275
1	115307
1	115362
1	115417
1	116294
1	116299
1	116304
1	116322
1	116324
1	116436
1	116632
1	117977
1	118592
1	118799
1	118808
1	120750
1	121012
1	121192
1	121201
1	121237
1	121239
1	121262
1	121351
1	122156
1	122659
1	124692
1	124702
1	125043
1	125299
1	125563
1	125629
1	126690
1	126824
1	127183
1	128144
1	128503
1	128504
1	128889
1	129139
1	129224
1	129437
1	129450
1	129480
1	129667
1	129746
1	129823
1	130004
1	130378
1	130525
1	130932
1	130952
1	130995
1	131883
1	132343
1	159147
1	160025
1	160075
1	160659
1	160780
1	160848
1	160904
1	160998
1	161115
1	161223
1	161227
1	161269
1	161291
1	161336
1	161407
1	161445
1	161779
1	162011
1	162117
1	162251
1	162485
1	162541
1	162552
1	162565
1	162790
1	162973
1	163039
1	163140
1	163283
1	163319
1	163525
1	163564
1	163725
1	163910
1	163911
1	163960
1	164021
1	164054
1	164062
1	164063
1	164075
1	164080
1	164089
1	164106
1	164215
1	164222
1	164239
1	164253
1	164267
1	164272
1	164688
1	164965
1	165284
1	165330
1	165418
1	165535
1	165638
1	166087
1	166946
1	167232
1	167381
1	168158
1	168240
1	168249
1	169592
1	169676
1	169758
1	169858
1	170021
1	170061
1	170153
1	170697
1	170884
1	171509
1	171652
1	171673
1	171750
1	171874
1	172030
1	172384
1	172456
1	172939
1	173821
1	174089
1	174314
1	174616
1	174625
1	174739
1	174740
1	175045
1	175493
1	175777
1	175956
1	176309
1	176622
1	178226
1	182012
1	182905
1	183031
1	183261
1	183880
1	183993
1	184001
1	184040
1	184752
1	185580
1	185724
1	185996
1	186024
1	186284
1	186342
1	186344
1	186358
1	186364
1	186391
1	186500
1	186503
1	186882
1	187760
1	187864
1	187920
1	188142
1	188364
1	188443
1	188682
1	188701
1	188842
1	188884
1	189517
1	189863
2	1816
2	2941
2	3007
2	3644
2	8173
2	8298
2	8380
2	8676
2	8910
2	8990
2	9424
2	9425
2	9431
2	9481
2	9709
2	9735
2	9752
2	10039
2	10280
2	10741
2	10892
2	11082
2	11136
2	11464
2	11465
2	11467
2	11540
2	11634
2	12104
2	13404
2	13705
2	13825
2	14242
2	17013
2	17270
2	18929
2	27160
2	27500
2	27629
2	28101
2	28659
2	28745
2	28768
2	29169
2	29250
2	29615
2	29643
2	29646
2	29928
2	30207
2	30273
2	30315
2	30581
2	30582
2	31341
2	31869
2	31893
2	32026
2	32275
2	32387
2	32491
2	32508
2	32525
2	32532
2	32534
2	32654
2	32977
2	33021
2	33547
2	33832
2	33838
2	34552
2	34774
2	34780
2	34847
2	43365
2	43419
2	43986
2	44520
2	44535
2	44547
2	44688
2	45138
2	45919
2	46610
2	47170
2	47492
2	47628
2	47664
2	47915
2	47916
2	47970
2	48354
2	48378
2	48491
2	48707
2	48813
2	48828
2	48838
2	48861
2	48942
2	49452
2	49602
2	49671
2	49998
2	50205
2	50398
2	50421
2	50485
2	50619
2	50673
2	50674
2	50676
2	50808
2	50814
2	50837
2	50847
2	50864
2	50949
2	51228
2	51246
2	51340
2	51351
2	51512
2	51741
2	51829
2	51848
2	51876
2	52005
2	52146
2	52153
2	52398
2	52403
2	52728
2	53106
2	53229
2	53427
2	53814
2	54093
2	54112
2	54123
2	54246
2	54365
2	54408
2	54639
2	54669
2	54678
2	54686
2	54774
2	54828
2	54942
2	54947
2	54975
2	54978
2	55092
2	55122
2	55185
2	55533
2	55580
2	55874
2	56251
2	59493
2	59529
2	59567
2	59598
2	60467
2	60582
2	61038
2	61176
2	61263
2	61686
2	62076
2	62265
2	62559
2	62611
2	62641
2	62676
2	63626
2	64127
2	64216
2	64810
2	65029
2	65572
2	65575
2	66085
2	66459
2	66529
2	66823
2	66837
2	67018
2	67111
2	67129
2	67165
2	67636
2	68839
2	68870
2	69191
2	69332
2	70413
2	70491
2	70845
2	70865
2	70986
2	71009
2	71358
2	71491
2	71542
2	71569
2	71838
2	72232
2	72391
2	72916
2	72934
2	72964
2	73147
2	73174
2	73177
2	73210
2	73619
2	73623
2	75595
2	76108
2	80797
2	81349
2	81494
2	81509
2	81566
2	81635
2	81686
2	81932
2	82007
2	82309
2	82340
2	83396
2	84326
2	84481
2	84571
2	84718
2	84972
2	84984
2	85905
2	86179
2	86240
2	86264
2	86769
2	86909
2	86944
2	87377
2	87935
2	87938
2	88619
2	88859
2	89436
2	89470
2	90847
2	91003
2	91969
2	93904
2	95565
2	95571
2	95968
2	96296
2	96734
2	96735
2	96805
2	97000
2	97015
2	97292
2	97351
2	97779
2	97782
2	97842
2	98007
2	98787
2	98791
2	98793
2	98944
2	98975
2	98993
2	99026
2	99077
2	99155
2	102796
2	118552
2	121292
2	122003
2	122506
2	122507
2	123054
2	123087
2	123303
2	123309
2	123921
2	124915
2	125331
2	125873
2	126095
2	126827
2	126860
2	127170
2	127685
2	128273
2	128627
2	128885
2	129305
2	129677
2	129712
2	129785
2	129857
2	130335
2	131026
2	131193
2	131839
2	131934
2	132049
2	132097
2	132177
2	132309
2	134290
2	134293
2	134308
2	134383
2	134433
2	161694
2	162182
2	162530
2	162636
2	163430
2	163622
2	163631
2	163781
2	163817
2	163886
2	163922
2	163984
2	163985
2	164129
2	164442
2	164492
2	164919
2	164941
2	164950
2	165032
2	165035
2	166196
2	166316
2	166418
2	166427
2	166433
2	166507
2	166786
2	166891
2	166909
2	166942
2	167818
2	167819
2	168729
2	169805
2	170216
2	170870
2	170910
2	170938
2	170956
2	171183
2	171359
2	171400
2	171423
2	171469
2	171472
2	171554
2	171586
2	171795
2	171969
2	172023
2	172078
2	172081
2	172090
2	172096
2	172101
2	172103
2	172116
2	172122
2	172128
2	172136
2	172422
2	172840
2	172873
2	172990
2	173275
2	173560
2	173644
2	174346
2	174347
2	174415
2	174568
2	174891
2	175282
2	175783
2	175924
2	176173
2	176590
2	176818
2	176970
2	177049
2	177295
2	177364
2	177763
2	177966
2	178070
2	179210
2	179243
2	181517
2	181600
2	181819
2	182600
2	182660
2	183029
2	183035
2	183212
2	185795
2	186305
2	186359
2	186366
2	186376
2	186412
2	186508
2	187309
2	188375
2	188377
2	188437
2	189592
2	189610
2	189997
2	190000
2	190180
2	190186
2	190302
2	190363
2	190590
2	190592
2	190887
2	190944
2	191087
2	191198
2	191380
2	191414
2	191854
2	191934
2	192490
2	192765
2	192807
2	192877
2	194064
2	194088
2	194258
2	194328
2	195234
2	195269
2	206599
2	250781
2	250985
2	251049
2	251550
2	251778
2	252894
2	285110
2	285673
2	285735
2	286238
2	288511
2	288849
2	289077
2	289320
2	289521
2	289639
2	289683
2	289733
2	290528
2	291395
2	294813
2	294879
2	294924
2	294936
2	294948
2	294963
2	296211
2	306745
2	340071
2	389139
2	420123
2	457716
2	469737
2	476899
2	477180
2	477377
2	477452
2	477629
2	477659
2	477695
2	477698
2	477752
2	477932
2	477995
2	478012
2	478061
2	478141
2	478193
2	478276
2	478339
2	478424
2	478426
2	478432
2	478448
2	478451
2	478515
2	478679
2	478787
2	478943
2	479009
2	479156
2	479402
2	479535
2	479549
2	479602
2	479606
2	479681
2	479685
2	479709
2	479786
2	479822
2	479890
2	479975
2	480113
2	480197
2	480251
2	480302
2	480354
2	480376
2	480403
2	480532
2	480542
2	480563
2	481071
2	481188
2	481215
2	481320
2	481401
2	481449
2	481787
2	481925
2	482057
2	482066
2	482259
2	482264
2	482385
2	483093
2	483186
2	483292
2	483373
2	483406
2	483447
2	483510
2	483517
2	483654
2	483798
2	483840
2	483936
2	483984
2	484053
2	484161
2	484218
2	484311
2	484333
2	484341
2	484347
2	484350
2	484395
2	484425
2	484527
2	484629
2	484632
2	484645
2	484687
2	484701
2	484716
2	484747
2	484768
2	484879
2	484918
2	485007
2	485105
2	485718
2	485728
2	485750
2	485809
2	485824
2	485954
2	486175
2	596169
2	626143
2	627349
2	627437
2	627720
2	627726
2	628000
2	628402
2	628426
2	628699
2	629150
2	629161
2	629224
2	629326
2	629771
2	631103
2	631500
2	631523
2	632570
2	633095
2	633152
2	633502
2	633577
2	633621
2	633709
2	634069
2	634285
2	635699
2	635862
2	635901
2	635982
2	636489
2	636558
2	636561
2	636721
2	636806
2	636873
2	638947
2	639091
2	639149
2	639155
2	639292
2	639312
2	640083
2	640473
2	642167
2	642169
2	642195
2	642544
2	642845
2	642890
2	643003
2	643629
2	643698
2	643771
2	644248
2	644335
2	644607
2	644644
2	645002
2	645004
2	645022
2	645263
2	645280
2	645445
2	645561
2	645742
2	646087
2	646102
2	646111
2	646243
2	646270
2	646696
2	646744
2	646882
2	646920
2	646924
2	647062
2	647199
2	647323
2	647341
2	647346
2	647403
2	647411
2	647501
2	647522
2	647854
2	647936
2	647960
2	648599
2	648677
2	648896
2	649357
2	649422
2	649600
2	649626
2	649842
2	649848
2	649971
2	650114
2	650384
2	650477
2	650549
2	650718
2	650765
2	650783
2	650939
2	650974
2	651146
2	651254
2	651408
2	651488
2	651552
2	651554
2	651710
2	651824
2	651926
2	652427
2	652517
2	652664
2	652674
2	652690
2	652790
2	653092
2	653190
2	653226
2	653239
2	653251
2	653311
2	653327
2	653428
2	653581
2	653707
2	653869
2	654022
2	654439
2	654569
2	654661
2	654727
2	654843
2	654934
2	654939
2	655006
2	655009
2	655034
2	655048
2	655089
2	655213
2	655357
2	655496
2	655593
2	655594
2	655597
2	655683
2	655783
2	655843
2	656112
2	656291
2	656801
2	657074
2	657209
2	657362
2	657626
2	657709
2	657809
2	658021
2	658118
2	658154
2	658260
2	658263
2	658264
2	658280
2	658286
2	658304
2	658340
2	658502
2	659011
2	659327
2	659375
2	659528
2	659543
2	659555
2	659664
2	659745
2	659749
2	659761
2	659817
2	659853
2	659966
2	661000
2	661099
2	661126
2	661201
2	661210
2	661381
2	661459
2	661460
2	661684
2	661700
2	661921
2	662236
2	662278
2	662290
2	662330
2	662339
2	662372
2	662427
2	662462
2	662507
2	662524
2	662587
2	662600
2	662952
2	662953
2	662991
2	663019
2	663129
2	663198
2	663201
2	663205
2	663219
2	663222
2	663269
2	663309
2	663316
2	663317
2	663358
2	663423
2	663427
2	663483
2	663486
2	663582
2	663595
2	663605
2	663669
2	663676
2	663684
2	663685
2	663690
2	663693
2	663694
2	663712
2	663719
2	663909
2	663917
2	664027
2	664043
2	664175
2	664341
2	664578
2	664674
2	664779
2	664836
2	664860
2	664866
2	664905
2	665070
2	665169
2	665211
2	665235
2	665310
2	665345
2	665349
2	665385
2	665489
2	665553
2	665589
2	665808
2	665916
2	665994
2	666057
2	666090
2	666262
2	666278
2	666347
2	666353
2	666530
2	666574
2	666576
2	666593
2	666596
2	666605
2	666784
2	666931
2	667063
2	667183
2	667252
2	667402
2	667420
2	667600
2	667828
2	668371
2	668602
2	668718
2	668896
2	668957
2	669019
2	669072
2	669103
2	669119
2	669486
2	669508
2	669516
2	669738
2	669747
2	669780
2	669832
2	669936
2	670041
2	670054
2	670158
2	670272
2	670317
2	670338
2	670434
2	670563
2	670569
2	670824
2	670872
2	670887
2	671043
2	671046
2	671223
2	671226
2	671337
2	671679
2	671796
2	671916
2	672159
2	672248
2	672252
2	672310
2	672407
2	672443
2	672592
2	672658
2	672667
2	672730
2	672775
2	672781
2	672814
2	672893
2	673052
2	673243
2	673439
2	673792
2	674081
2	675677
2	676997
2	677453
2	677480
2	678254
2	678506
2	679730
2	680666
2	681026
2	681313
2	681424
2	682104
2	682302
2	682372
2	682728
2	683591
2	683592
2	683801
2	683806
2	684121
2	684538
2	684546
2	684913
2	684993
2	685048
2	685114
2	686715
2	686719
2	686737
2	686933
